municipio_code,municipio_name,Periodo,Total
34903,Loma de Ucieza,2014,7.0
34903,Loma de Ucieza,2013,7.0
34903,Loma de Ucieza,2012,7.0
34904,"Pernía, La",2024,11.0
34904,"Pernía, La",2023,12.0
34904,"Pernía, La",2022,16.0
34904,"Pernía, La",2021,16.0
34904,"Pernía, La",2020,17.0
34904,"Pernía, La",2019,17.0
34904,"Pernía, La",2018,17.0
34904,"Pernía, La",2017,19.0
34904,"Pernía, La",2016,20.0
34904,"Pernía, La",2015,19.0
34904,"Pernía, La",2014,18.0
34904,"Pernía, La",2013,18.0
34904,"Pernía, La",2012,17.0
35001,Agaete,2024,247.0
35001,Agaete,2023,240.0
35001,Agaete,2022,236.0
35001,Agaete,2021,222.0
35001,Agaete,2020,225.0
35001,Agaete,2019,219.0
35001,Agaete,2018,199.0
35001,Agaete,2017,188.0
35001,Agaete,2016,192.0
35001,Agaete,2015,194.0
35001,Agaete,2014,187.0
35001,Agaete,2013,196.0
35001,Agaete,2012,183.0
35002,Agüimes,2024,1.878
35002,Agüimes,2023,1.839
35002,Agüimes,2022,1.911
35002,Agüimes,2021,1.868
35002,Agüimes,2020,1.897
35002,Agüimes,2019,1.876
35002,Agüimes,2018,1.835
35002,Agüimes,2017,1.761
35002,Agüimes,2016,1.691
35002,Agüimes,2015,1.63
35002,Agüimes,2014,1.585
35002,Agüimes,2013,1.634
35002,Agüimes,2012,1.639
35003,Antigua,2024,853.0
35003,Antigua,2023,820.0
35003,Antigua,2022,875.0
35003,Antigua,2021,843.0
35003,Antigua,2020,854.0
35003,Antigua,2019,845.0
35003,Antigua,2018,780.0
35003,Antigua,2017,768.0
35003,Antigua,2016,720.0
35003,Antigua,2015,682.0
35003,Antigua,2014,655.0
35003,Antigua,2013,646.0
35003,Antigua,2012,635.0
35004,Arrecife,2024,3.998
35004,Arrecife,2023,3.772
35004,Arrecife,2022,4.351
35004,Arrecife,2021,4.28
35004,Arrecife,2020,4.489
35004,Arrecife,2019,4.451
35004,Arrecife,2018,4.258
35004,Arrecife,2017,4.099
35004,Arrecife,2016,3.932
35004,Arrecife,2015,3.861
35004,Arrecife,2014,3.706
35004,Arrecife,2013,3.732
35004,Arrecife,2012,3.751
35005,Artenara,2024,20.0
35005,Artenara,2023,22.0
35005,Artenara,2022,22.0
35005,Artenara,2021,24.0
35005,Artenara,2020,19.0
35005,Artenara,2019,17.0
35005,Artenara,2018,21.0
35005,Artenara,2017,20.0
35005,Artenara,2016,21.0
35005,Artenara,2015,17.0
35005,Artenara,2014,16.0
35005,Artenara,2013,19.0
35005,Artenara,2012,17.0
35006,Arucas,2024,1.818
35006,Arucas,2023,1.788
35006,Arucas,2022,1.854
35006,Arucas,2021,1.791
35006,Arucas,2020,1.822
35006,Arucas,2019,1.788
35006,Arucas,2018,1.688
35006,Arucas,2017,1.675
35006,Arucas,2016,1.651
35006,Arucas,2015,1.608
35006,Arucas,2014,1.585
35006,Arucas,2013,1.623
35006,Arucas,2012,1.664
35007,Betancuria,2024,33.0
35007,Betancuria,2023,33.0
35007,Betancuria,2022,40.0
35007,Betancuria,2021,37.0
35007,Betancuria,2020,36.0
35007,Betancuria,2019,37.0
35007,Betancuria,2018,37.0
35007,Betancuria,2017,35.0
35007,Betancuria,2016,38.0
35007,Betancuria,2015,36.0
35007,Betancuria,2014,30.0
35007,Betancuria,2013,35.0
35007,Betancuria,2012,34.0
35008,Firgas,2024,390.0
35008,Firgas,2023,388.0
35008,Firgas,2022,393.0
35008,Firgas,2021,375.0
35008,Firgas,2020,357.0
35008,Firgas,2019,353.0
35008,Firgas,2018,344.0
35008,Firgas,2017,341.0
35008,Firgas,2016,334.0
35008,Firgas,2015,336.0
35008,Firgas,2014,323.0
35008,Firgas,2013,328.0
35008,Firgas,2012,335.0
35009,Gáldar,2024,996.0
35009,Gáldar,2023,1.001
35009,Gáldar,2022,1.045
35009,Gáldar,2021,1.042
35009,Gáldar,2020,1.073
35009,Gáldar,2019,1.06
35009,Gáldar,2018,1.019
35009,Gáldar,2017,1.056
35009,Gáldar,2016,1.009
35009,Gáldar,2015,1.006
35009,Gáldar,2014,976.0
35009,Gáldar,2013,1.008
35009,Gáldar,2012,1.014
35010,Haría,2024,323.0
35010,Haría,2023,312.0
35010,Haría,2022,316.0
35010,Haría,2021,307.0
35010,Haría,2020,326.0
35010,Haría,2019,305.0
35010,Haría,2018,280.0
35010,Haría,2017,257.0
35010,Haría,2016,255.0
35010,Haría,2015,251.0
35010,Haría,2014,242.0
35010,Haría,2013,243.0
35010,Haría,2012,254.0
35011,Ingenio,2024,1.44
35011,Ingenio,2023,1.399
35011,Ingenio,2022,1.485
35011,Ingenio,2021,1.449
35011,Ingenio,2020,1.475
35011,Ingenio,2019,1.469
35011,Ingenio,2018,1.412
35011,Ingenio,2017,1.394
35011,Ingenio,2016,1.311
35011,Ingenio,2015,1.29
35011,Ingenio,2014,1.239
35011,Ingenio,2013,1.287
35011,Ingenio,2012,1.254
35012,Mogán,2024,1.688
35012,Mogán,2023,1.657
35012,Mogán,2022,1.864
35012,Mogán,2021,1.83
35012,Mogán,2020,1.985
35012,Mogán,2019,2.04
35012,Mogán,2018,1.975
35012,Mogán,2017,1.893
35012,Mogán,2016,1.769
35012,Mogán,2015,1.773
35012,Mogán,2014,1.728
35012,Mogán,2013,1.653
35012,Mogán,2012,1.738
35013,Moya,2024,417.0
35013,Moya,2023,415.0
35013,Moya,2022,422.0
35013,Moya,2021,398.0
35013,Moya,2020,401.0
35013,Moya,2019,405.0
35013,Moya,2018,395.0
35013,Moya,2017,407.0
35013,Moya,2016,377.0
35013,Moya,2015,386.0
35013,Moya,2014,381.0
35013,Moya,2013,397.0
35013,Moya,2012,396.0
35014,"Oliva, La",2024,2.765
35014,"Oliva, La",2023,2.616
35014,"Oliva, La",2022,2.66
35014,"Oliva, La",2021,2.432
35014,"Oliva, La",2020,2.439
35014,"Oliva, La",2019,2.382
35014,"Oliva, La",2018,2.203
35014,"Oliva, La",2017,2.16
35014,"Oliva, La",2016,1.99
35014,"Oliva, La",2015,1.855
35014,"Oliva, La",2014,1.657
35014,"Oliva, La",2013,1.596
35014,"Oliva, La",2012,1.546
35015,Pájara,2024,1.101
35015,Pájara,2023,1.078
35015,Pájara,2022,1.172
35015,Pájara,2021,1.117
35015,Pájara,2020,1.194
35015,Pájara,2019,1.195
35015,Pájara,2018,1.167
35015,Pájara,2017,1.149
35015,Pájara,2016,1.084
35015,Pájara,2015,1.044
35015,Pájara,2014,1.033
35015,Pájara,2013,1.002
35015,Pájara,2012,1.009
35016,"Palmas de Gran Canaria, Las",2024,25.583
35016,"Palmas de Gran Canaria, Las",2023,25.337
35016,"Palmas de Gran Canaria, Las",2022,28.833
35016,"Palmas de Gran Canaria, Las",2021,28.522
35016,"Palmas de Gran Canaria, Las",2020,29.351
35016,"Palmas de Gran Canaria, Las",2019,29.119
35016,"Palmas de Gran Canaria, Las",2018,28.472
35016,"Palmas de Gran Canaria, Las",2017,27.658
35016,"Palmas de Gran Canaria, Las",2016,26.782
35016,"Palmas de Gran Canaria, Las",2015,26.553
35016,"Palmas de Gran Canaria, Las",2014,25.761
35016,"Palmas de Gran Canaria, Las",2013,26.236
35016,"Palmas de Gran Canaria, Las",2012,26.487
35017,Puerto del Rosario,2024,2.915
35017,Puerto del Rosario,2023,2.767
35017,Puerto del Rosario,2022,3.191
35017,Puerto del Rosario,2021,3.113
35017,Puerto del Rosario,2020,3.24
35017,Puerto del Rosario,2019,3.303
35017,Puerto del Rosario,2018,3.104
35017,Puerto del Rosario,2017,2.95
35017,Puerto del Rosario,2016,2.827
35017,Puerto del Rosario,2015,2.789
35017,Puerto del Rosario,2014,2.686
35017,Puerto del Rosario,2013,2.711
35017,Puerto del Rosario,2012,2.737
35018,San Bartolomé,2024,1.289
35018,San Bartolomé,2023,1.295
35018,San Bartolomé,2022,1.377
35018,San Bartolomé,2021,1.356
35018,San Bartolomé,2020,1.404
35018,San Bartolomé,2019,1.421
35018,San Bartolomé,2018,1.34
35018,San Bartolomé,2017,1.294
35018,San Bartolomé,2016,1.242
35018,San Bartolomé,2015,1.232
35018,San Bartolomé,2014,1.157
35018,San Bartolomé,2013,1.146
35018,San Bartolomé,2012,1.155
35019,San Bartolomé de Tirajana,2024,5.061
35019,San Bartolomé de Tirajana,2023,4.911
35019,San Bartolomé de Tirajana,2022,5.575
35019,San Bartolomé de Tirajana,2021,5.385
35019,San Bartolomé de Tirajana,2020,5.691
35019,San Bartolomé de Tirajana,2019,5.793
35019,San Bartolomé de Tirajana,2018,5.614
35019,San Bartolomé de Tirajana,2017,5.468
35019,San Bartolomé de Tirajana,2016,5.212
35019,San Bartolomé de Tirajana,2015,4.953
35019,San Bartolomé de Tirajana,2014,4.66
35019,San Bartolomé de Tirajana,2013,4.676
35019,San Bartolomé de Tirajana,2012,4.851
35020,"Aldea de San Nicolás, La",2024,247.0
35020,"Aldea de San Nicolás, La",2023,240.0
35020,"Aldea de San Nicolás, La",2022,244.0
35020,"Aldea de San Nicolás, La",2021,241.0
35020,"Aldea de San Nicolás, La",2020,256.0
35020,"Aldea de San Nicolás, La",2019,262.0
35020,"Aldea de San Nicolás, La",2018,235.0
35020,"Aldea de San Nicolás, La",2017,227.0
35020,"Aldea de San Nicolás, La",2016,219.0
35020,"Aldea de San Nicolás, La",2015,216.0
35020,"Aldea de San Nicolás, La",2014,222.0
35020,"Aldea de San Nicolás, La",2013,224.0
35020,"Aldea de San Nicolás, La",2012,232.0
35021,Santa Brígida,2024,1.337
35021,Santa Brígida,2023,1.351
35021,Santa Brígida,2022,1.469
35021,Santa Brígida,2021,1.454
35021,Santa Brígida,2020,1.512
35021,Santa Brígida,2019,1.515
35021,Santa Brígida,2018,1.498
35021,Santa Brígida,2017,1.454
35021,Santa Brígida,2016,1.371
35021,Santa Brígida,2015,1.356
35021,Santa Brígida,2014,1.329
35021,Santa Brígida,2013,1.338
35021,Santa Brígida,2012,1.356
35022,Santa Lucía de Tirajana,2024,3.472
35022,Santa Lucía de Tirajana,2023,3.348
35022,Santa Lucía de Tirajana,2022,3.542
35022,Santa Lucía de Tirajana,2021,3.462
35022,Santa Lucía de Tirajana,2020,3.534
35022,Santa Lucía de Tirajana,2019,3.438
35022,Santa Lucía de Tirajana,2018,3.311
35022,Santa Lucía de Tirajana,2017,3.188
35022,Santa Lucía de Tirajana,2016,3.025
35022,Santa Lucía de Tirajana,2015,2.893
35022,Santa Lucía de Tirajana,2014,2.751
35022,Santa Lucía de Tirajana,2013,2.84
35022,Santa Lucía de Tirajana,2012,2.92
35023,Santa María de Guía de Gran Canaria,2024,690.0
35023,Santa María de Guía de Gran Canaria,2023,659.0
35023,Santa María de Guía de Gran Canaria,2022,688.0
35023,Santa María de Guía de Gran Canaria,2021,694.0
35023,Santa María de Guía de Gran Canaria,2020,688.0
35023,Santa María de Guía de Gran Canaria,2019,694.0
35023,Santa María de Guía de Gran Canaria,2018,671.0
35023,Santa María de Guía de Gran Canaria,2017,663.0
35023,Santa María de Guía de Gran Canaria,2016,641.0
35023,Santa María de Guía de Gran Canaria,2015,632.0
35023,Santa María de Guía de Gran Canaria,2014,643.0
35023,Santa María de Guía de Gran Canaria,2013,636.0
35023,Santa María de Guía de Gran Canaria,2012,658.0
35024,Teguise,2024,1.966
35024,Teguise,2023,1.961
35024,Teguise,2022,1.967
35024,Teguise,2021,1.907
35024,Teguise,2020,1.989
35024,Teguise,2019,1.971
35024,Teguise,2018,1.868
35024,Teguise,2017,1.808
35024,Teguise,2016,1.735
35024,Teguise,2015,1.689
35024,Teguise,2014,1.58
35024,Teguise,2013,1.54
35024,Teguise,2012,1.537
35025,Tejeda,2024,59.0
35025,Tejeda,2023,65.0
35025,Tejeda,2022,69.0
35025,Tejeda,2021,65.0
35025,Tejeda,2020,67.0
35025,Tejeda,2019,64.0
35025,Tejeda,2018,64.0
35025,Tejeda,2017,60.0
35025,Tejeda,2016,54.0
35025,Tejeda,2015,59.0
35025,Tejeda,2014,61.0
35025,Tejeda,2013,62.0
35025,Tejeda,2012,60.0
35026,Telde,2024,5.457
35026,Telde,2023,5.432
35026,Telde,2022,5.806
35026,Telde,2021,5.691
35026,Telde,2020,5.793
35026,Telde,2019,5.658
35026,Telde,2018,5.52
35026,Telde,2017,5.42
35026,Telde,2016,5.196
35026,Telde,2015,5.111
35026,Telde,2014,5.022
35026,Telde,2013,5.036
35026,Telde,2012,5.124
35027,Teror,2024,688.0
35027,Teror,2023,682.0
35027,Teror,2022,685.0
35027,Teror,2021,648.0
35027,Teror,2020,670.0
35027,Teror,2019,681.0
35027,Teror,2018,668.0
35027,Teror,2017,657.0
35027,Teror,2016,639.0
35027,Teror,2015,611.0
35027,Teror,2014,594.0
35027,Teror,2013,631.0
35027,Teror,2012,674.0
35028,Tías,2024,1.96
35028,Tías,2023,1.921
35028,Tías,2022,2.117
35028,Tías,2021,2.072
35028,Tías,2020,2.225
35028,Tías,2019,2.259
35028,Tías,2018,2.239
35028,Tías,2017,2.143
35028,Tías,2016,2.065
35028,Tías,2015,2.024
35028,Tías,2014,1.956
35028,Tías,2013,1.928
35028,Tías,2012,1.947
35029,Tinajo,2024,432.0
35029,Tinajo,2023,411.0
35029,Tinajo,2022,409.0
35029,Tinajo,2021,391.0
35029,Tinajo,2020,412.0
35029,Tinajo,2019,398.0
35029,Tinajo,2018,361.0
35029,Tinajo,2017,342.0
35029,Tinajo,2016,339.0
35029,Tinajo,2015,313.0
35029,Tinajo,2014,302.0
35029,Tinajo,2013,299.0
35029,Tinajo,2012,292.0
35030,Tuineje,2024,781.0
35030,Tuineje,2023,766.0
35030,Tuineje,2022,841.0
35030,Tuineje,2021,799.0
35030,Tuineje,2020,856.0
35030,Tuineje,2019,843.0
35030,Tuineje,2018,801.0
35030,Tuineje,2017,767.0
35030,Tuineje,2016,715.0
35030,Tuineje,2015,676.0
35030,Tuineje,2014,657.0
35030,Tuineje,2013,642.0
35030,Tuineje,2012,659.0
35031,Valsequillo de Gran Canaria,2024,520.0
35031,Valsequillo de Gran Canaria,2023,540.0
35031,Valsequillo de Gran Canaria,2022,569.0
35031,Valsequillo de Gran Canaria,2021,566.0
35031,Valsequillo de Gran Canaria,2020,573.0
35031,Valsequillo de Gran Canaria,2019,552.0
35031,Valsequillo de Gran Canaria,2018,530.0
35031,Valsequillo de Gran Canaria,2017,510.0
35031,Valsequillo de Gran Canaria,2016,498.0
35031,Valsequillo de Gran Canaria,2015,509.0
35031,Valsequillo de Gran Canaria,2014,489.0
35031,Valsequillo de Gran Canaria,2013,481.0
35031,Valsequillo de Gran Canaria,2012,483.0
35032,Valleseco,2024,166.0
35032,Valleseco,2023,153.0
35032,Valleseco,2022,151.0
35032,Valleseco,2021,155.0
35032,Valleseco,2020,163.0
35032,Valleseco,2019,167.0
35032,Valleseco,2018,175.0
35032,Valleseco,2017,169.0
35032,Valleseco,2016,171.0
35032,Valleseco,2015,159.0
35032,Valleseco,2014,152.0
35032,Valleseco,2013,151.0
35032,Valleseco,2012,142.0
35033,Vega de San Mateo,2024,418.0
35033,Vega de San Mateo,2023,408.0
35033,Vega de San Mateo,2022,436.0
35033,Vega de San Mateo,2021,429.0
35033,Vega de San Mateo,2020,430.0
35033,Vega de San Mateo,2019,421.0
35033,Vega de San Mateo,2018,397.0
35033,Vega de San Mateo,2017,395.0
35033,Vega de San Mateo,2016,380.0
35033,Vega de San Mateo,2015,384.0
35033,Vega de San Mateo,2014,372.0
35033,Vega de San Mateo,2013,380.0
35033,Vega de San Mateo,2012,375.0
35034,Yaiza,2024,1.279
35034,Yaiza,2023,1.244
35034,Yaiza,2022,1.281
35034,Yaiza,2021,1.239
35034,Yaiza,2020,1.34
35034,Yaiza,2019,1.309
35034,Yaiza,2018,1.272
35034,Yaiza,2017,1.194
35034,Yaiza,2016,1.128
35034,Yaiza,2015,1.06
35034,Yaiza,2014,1.017
35034,Yaiza,2013,970.0
35034,Yaiza,2012,946.0
36001,Arbo,2024,163.0
36001,Arbo,2023,164.0
36001,Arbo,2022,167.0
36001,Arbo,2021,164.0
36001,Arbo,2020,166.0
36001,Arbo,2019,157.0
36001,Arbo,2018,149.0
36001,Arbo,2017,156.0
36001,Arbo,2016,149.0
36001,Arbo,2015,149.0
36001,Arbo,2014,138.0
36001,Arbo,2013,137.0
36001,Arbo,2012,145.0
36002,Barro,2024,328.0
36002,Barro,2023,320.0
36002,Barro,2022,311.0
36002,Barro,2021,307.0
36002,Barro,2020,323.0
36002,Barro,2019,324.0
36002,Barro,2018,313.0
36002,Barro,2017,299.0
36002,Barro,2016,280.0
36002,Barro,2015,266.0
36002,Barro,2014,255.0
36002,Barro,2013,251.0
36002,Barro,2012,254.0
36003,Baiona,2024,884.0
36003,Baiona,2023,875.0
36003,Baiona,2022,889.0
36003,Baiona,2021,872.0
36003,Baiona,2020,885.0
36003,Baiona,2019,885.0
36003,Baiona,2018,879.0
36003,Baiona,2017,839.0
36003,Baiona,2016,795.0
36003,Baiona,2015,776.0
36003,Baiona,2014,761.0
36003,Baiona,2013,767.0
36003,Baiona,2012,758.0
36004,Bueu,2024,720.0
36004,Bueu,2023,691.0
36004,Bueu,2022,715.0
36004,Bueu,2021,698.0
36004,Bueu,2020,705.0
36004,Bueu,2019,696.0
36004,Bueu,2018,685.0
36004,Bueu,2017,687.0
36004,Bueu,2016,680.0
36004,Bueu,2015,661.0
36004,Bueu,2014,649.0
36004,Bueu,2013,656.0
36004,Bueu,2012,654.0
36005,Caldas de Reis,2024,703.0
36005,Caldas de Reis,2023,699.0
36005,Caldas de Reis,2022,747.0
36005,Caldas de Reis,2021,758.0
36005,Caldas de Reis,2020,778.0
36005,Caldas de Reis,2019,766.0
36005,Caldas de Reis,2018,762.0
36005,Caldas de Reis,2017,769.0
36005,Caldas de Reis,2016,750.0
36005,Caldas de Reis,2015,758.0
36005,Caldas de Reis,2014,754.0
36005,Caldas de Reis,2013,750.0
36005,Caldas de Reis,2012,754.0
36006,Cambados,2024,1.041
36006,Cambados,2023,1.054
36006,Cambados,2022,1.077
36006,Cambados,2021,1.059
36006,Cambados,2020,1.046
36006,Cambados,2019,1.054
36006,Cambados,2018,1.054
36006,Cambados,2017,1.047
36006,Cambados,2016,1.04
36006,Cambados,2015,1.051
36006,Cambados,2014,1.004
36006,Cambados,2013,1.02
36006,Cambados,2012,1.076
36007,Campo Lameiro,2024,92.0
36007,Campo Lameiro,2023,97.0
36007,Campo Lameiro,2022,93.0
36007,Campo Lameiro,2021,97.0
36007,Campo Lameiro,2020,96.0
36007,Campo Lameiro,2019,91.0
36007,Campo Lameiro,2018,88.0
36007,Campo Lameiro,2017,83.0
36007,Campo Lameiro,2016,88.0
36007,Campo Lameiro,2015,86.0
36007,Campo Lameiro,2014,88.0
36007,Campo Lameiro,2013,85.0
36007,Campo Lameiro,2012,87.0
36008,Cangas,2024,1.592
36008,Cangas,2023,1.588
36008,Cangas,2022,1.622
36008,Cangas,2021,1.597
36008,Cangas,2020,1.598
36008,Cangas,2019,1.607
36008,Cangas,2018,1.577
36008,Cangas,2017,1.561
36008,Cangas,2016,1.514
36008,Cangas,2015,1.509
36008,Cangas,2014,1.5
36008,Cangas,2013,1.493
36008,Cangas,2012,1.516
36009,"Cañiza, A",2024,322.0
36009,"Cañiza, A",2023,313.0
36009,"Cañiza, A",2022,324.0
36009,"Cañiza, A",2021,313.0
36009,"Cañiza, A",2020,320.0
36009,"Cañiza, A",2019,343.0
36009,"Cañiza, A",2018,330.0
36009,"Cañiza, A",2017,334.0
36009,"Cañiza, A",2016,330.0
36009,"Cañiza, A",2015,328.0
36009,"Cañiza, A",2014,330.0
36009,"Cañiza, A",2013,321.0
36009,"Cañiza, A",2012,327.0
36010,Catoira,2024,157.0
36010,Catoira,2023,154.0
36010,Catoira,2022,169.0
36010,Catoira,2021,169.0
36010,Catoira,2020,168.0
36010,Catoira,2019,166.0
36010,Catoira,2018,177.0
36010,Catoira,2017,171.0
36010,Catoira,2016,170.0
36010,Catoira,2015,161.0
36010,Catoira,2014,158.0
36010,Catoira,2013,155.0
36010,Catoira,2012,156.0
36011,Cerdedo,2024,
36011,Cerdedo,2023,
36011,Cerdedo,2022,
36011,Cerdedo,2021,
36011,Cerdedo,2020,
36011,Cerdedo,2019,
36011,Cerdedo,2018,
36011,Cerdedo,2017,81.0
36011,Cerdedo,2016,71.0
36011,Cerdedo,2015,70.0
36011,Cerdedo,2014,67.0
36011,Cerdedo,2013,62.0
36011,Cerdedo,2012,63.0
36012,Cotobade,2024,
36012,Cotobade,2023,
36012,Cotobade,2022,
36012,Cotobade,2021,
36012,Cotobade,2020,
36012,Cotobade,2019,
36012,Cotobade,2018,
36012,Cotobade,2017,203.0
36012,Cotobade,2016,219.0
36012,Cotobade,2015,208.0
36012,Cotobade,2014,195.0
36012,Cotobade,2013,190.0
36012,Cotobade,2012,188.0
36013,Covelo,2024,124.0
36013,Covelo,2023,119.0
36013,Covelo,2022,126.0
36013,Covelo,2021,122.0
36013,Covelo,2020,123.0
36013,Covelo,2019,105.0
36013,Covelo,2018,101.0
36013,Covelo,2017,102.0
36013,Covelo,2016,100.0
36013,Covelo,2015,101.0
36013,Covelo,2014,99.0
36013,Covelo,2013,99.0
36013,Covelo,2012,87.0
36014,Crecente,2024,78.0
36014,Crecente,2023,77.0
36014,Crecente,2022,77.0
36014,Crecente,2021,69.0
36014,Crecente,2020,70.0
36014,Crecente,2019,76.0
36014,Crecente,2018,79.0
36014,Crecente,2017,82.0
36014,Crecente,2016,79.0
36014,Crecente,2015,74.0
36014,Crecente,2014,77.0
36014,Crecente,2013,77.0
36014,Crecente,2012,75.0
36015,Cuntis,2024,266.0
36015,Cuntis,2023,274.0
36015,Cuntis,2022,291.0
36015,Cuntis,2021,300.0
36015,Cuntis,2020,305.0
36015,Cuntis,2019,315.0
36015,Cuntis,2018,321.0
36015,Cuntis,2017,314.0
36015,Cuntis,2016,299.0
36015,Cuntis,2015,297.0
36015,Cuntis,2014,299.0
36015,Cuntis,2013,314.0
36015,Cuntis,2012,299.0
36016,Dozón,2024,51.0
36016,Dozón,2023,49.0
36016,Dozón,2022,46.0
36016,Dozón,2021,49.0
36016,Dozón,2020,46.0
36016,Dozón,2019,46.0
36016,Dozón,2018,42.0
36016,Dozón,2017,40.0
36016,Dozón,2016,41.0
36016,Dozón,2015,42.0
36016,Dozón,2014,41.0
36016,Dozón,2013,45.0
36016,Dozón,2012,44.0
36017,"Estrada, A",2024,1.392
36017,"Estrada, A",2023,1.429
36017,"Estrada, A",2022,1.538
36017,"Estrada, A",2021,1.51
36017,"Estrada, A",2020,1.554
36017,"Estrada, A",2019,1.568
36017,"Estrada, A",2018,1.552
36017,"Estrada, A",2017,1.539
36017,"Estrada, A",2016,1.543
36017,"Estrada, A",2015,1.545
36017,"Estrada, A",2014,1.504
36017,"Estrada, A",2013,1.518
36017,"Estrada, A",2012,1.596
36018,Forcarei,2024,194.0
36018,Forcarei,2023,187.0
36018,Forcarei,2022,201.0
36018,Forcarei,2021,200.0
36018,Forcarei,2020,200.0
36018,Forcarei,2019,207.0
36018,Forcarei,2018,204.0
36018,Forcarei,2017,217.0
36018,Forcarei,2016,210.0
36018,Forcarei,2015,211.0
36018,Forcarei,2014,211.0
36018,Forcarei,2013,202.0
36018,Forcarei,2012,198.0
36019,Fornelos de Montes,2024,69.0
36019,Fornelos de Montes,2023,72.0
36019,Fornelos de Montes,2022,64.0
36019,Fornelos de Montes,2021,59.0
36019,Fornelos de Montes,2020,62.0
36019,Fornelos de Montes,2019,56.0
36019,Fornelos de Montes,2018,50.0
36019,Fornelos de Montes,2017,48.0
36019,Fornelos de Montes,2016,56.0
36019,Fornelos de Montes,2015,51.0
36019,Fornelos de Montes,2014,44.0
36019,Fornelos de Montes,2013,46.0
36019,Fornelos de Montes,2012,46.0
36020,Agolada,2024,139.0
36020,Agolada,2023,134.0
36020,Agolada,2022,134.0
36020,Agolada,2021,132.0
36020,Agolada,2020,140.0
36020,Agolada,2019,152.0
36020,Agolada,2018,161.0
36020,Agolada,2017,164.0
36020,Agolada,2016,163.0
36020,Agolada,2015,161.0
36020,Agolada,2014,161.0
36020,Agolada,2013,165.0
36020,Agolada,2012,162.0
36021,Gondomar,2024,1.042
36021,Gondomar,2023,1.024
36021,Gondomar,2022,1.067
36021,Gondomar,2021,1.032
36021,Gondomar,2020,1.021
36021,Gondomar,2019,1.047
36021,Gondomar,2018,1.003
36021,Gondomar,2017,1.002
36021,Gondomar,2016,984.0
36021,Gondomar,2015,991.0
36021,Gondomar,2014,975.0
36021,Gondomar,2013,966.0
36021,Gondomar,2012,983.0
36022,"Grove, O",2024,850.0
36022,"Grove, O",2023,858.0
36022,"Grove, O",2022,879.0
36022,"Grove, O",2021,848.0
36022,"Grove, O",2020,851.0
36022,"Grove, O",2019,844.0
36022,"Grove, O",2018,841.0
36022,"Grove, O",2017,864.0
36022,"Grove, O",2016,842.0
36022,"Grove, O",2015,831.0
36022,"Grove, O",2014,795.0
36022,"Grove, O",2013,816.0
36022,"Grove, O",2012,856.0
36023,"Guarda, A",2024,707.0
36023,"Guarda, A",2023,718.0
36023,"Guarda, A",2022,719.0
36023,"Guarda, A",2021,692.0
36023,"Guarda, A",2020,701.0
36023,"Guarda, A",2019,707.0
36023,"Guarda, A",2018,702.0
36023,"Guarda, A",2017,698.0
36023,"Guarda, A",2016,697.0
36023,"Guarda, A",2015,697.0
36023,"Guarda, A",2014,686.0
36023,"Guarda, A",2013,678.0
36023,"Guarda, A",2012,701.0
36024,Lalín,2024,1.618
36024,Lalín,2023,1.619
36024,Lalín,2022,1.713
36024,Lalín,2021,1.701
36024,Lalín,2020,1.701
36024,Lalín,2019,1.753
36024,Lalín,2018,1.767
36024,Lalín,2017,1.775
36024,Lalín,2016,1.773
36024,Lalín,2015,1.787
36024,Lalín,2014,1.75
36024,Lalín,2013,1.744
36024,Lalín,2012,1.807
36025,"Lama, A",2024,117.0
36025,"Lama, A",2023,113.0
36025,"Lama, A",2022,112.0
36025,"Lama, A",2021,111.0
36025,"Lama, A",2020,109.0
36025,"Lama, A",2019,111.0
36025,"Lama, A",2018,112.0
36025,"Lama, A",2017,106.0
36025,"Lama, A",2016,94.0
36025,"Lama, A",2015,85.0
36025,"Lama, A",2014,86.0
36025,"Lama, A",2013,85.0
36025,"Lama, A",2012,88.0
36026,Marín,2024,1.189
36026,Marín,2023,1.191
36026,Marín,2022,1.288
36026,Marín,2021,1.27
36026,Marín,2020,1.272
36026,Marín,2019,1.29
36026,Marín,2018,1.249
36026,Marín,2017,1.258
36026,Marín,2016,1.262
36026,Marín,2015,1.26
36026,Marín,2014,1.221
36026,Marín,2013,1.26
36026,Marín,2012,1.252
36027,Meaño,2024,428.0
36027,Meaño,2023,422.0
36027,Meaño,2022,428.0
36027,Meaño,2021,426.0
36027,Meaño,2020,442.0
36027,Meaño,2019,444.0
36027,Meaño,2018,456.0
36027,Meaño,2017,450.0
36027,Meaño,2016,438.0
36027,Meaño,2015,447.0
36027,Meaño,2014,434.0
36027,Meaño,2013,433.0
36027,Meaño,2012,418.0
36028,Meis,2024,323.0
36028,Meis,2023,333.0
36028,Meis,2022,354.0
36028,Meis,2021,364.0
36028,Meis,2020,356.0
36028,Meis,2019,364.0
36028,Meis,2018,353.0
36028,Meis,2017,349.0
36028,Meis,2016,342.0
36028,Meis,2015,325.0
36028,Meis,2014,316.0
36028,Meis,2013,321.0
36028,Meis,2012,316.0
36029,Moaña,2024,1.125
36029,Moaña,2023,1.129
36029,Moaña,2022,1.157
36029,Moaña,2021,1.141
36029,Moaña,2020,1.155
36029,Moaña,2019,1.178
36029,Moaña,2018,1.152
36029,Moaña,2017,1.134
